datetime,indoor_temp,indoor_humidity,indoor_air_velocity,indoor_CO2,solarradiation,day_night_flag,vpd,dew_point,leaf_wetness_proxy
2024-01-02 01:00:00,25.301923788646683,83.1301270189222,2.0500000000000003,440.0,0.0,0,0.5440865194949436,21.92794919243112,0
2024-01-02 02:00:00,24.278679656440357,77.73553390593274,2.0500000000000003,400.0,0.0,1,0.6755473148649056,19.825786437626903,0
2024-01-02 03:00:00,24.9,76.7,2.0500000000000003,400.0,0.0,1,0.7337071392630219,20.24,0
2024-01-02 04:00:00,25.623542864692435,75.49409522551261,2.0500000000000003,400.0,0.0,1,0.8055964598193475,20.722361909794955,0
2024-01-02 05:00:00,26.4,74.2,2.0500000000000003,400.0,0.0,1,0.8879705801083229,21.24,0
2024-01-02 06:00:00,27.17645713530756,72.9059047744874,2.0500000000000003,400.0,0.0,1,0.9760421065317808,21.75763809020504,0
2024-01-02 07:00:00,28.576552983897987,71.36172350805101,2.0500000000000003,398.308617540255,33.82764919489946,1,1.1193823203025377,22.84889768550819,0
2024-01-02 08:00:00,29.82832034355964,70.01096609406727,2.0500000000000003,396.7325,65.34999999999998,1,1.25997767564591,23.830513562373092,0
2024-01-02 09:00:00,30.84645333737495,68.94568441806699,2.0500000000000003,395.3790571849459,92.41885630108176,1,1.3829942648732474,24.635590220988348,0
2024-01-02 10:00:00,31.561567884359725,68.2384756658084,2.0500000000000003,394.3405239862687,113.18952027462612,1,1.4731738532292802,25.209263017521405,0
2024-01-02 11:00:00,31.92493010991962,67.93753494504018,2.0500000000000003,393.68767472520096,126.24650549598121,1,1.5180429947141594,25.51243709892766,0
2024-01-02 12:00:00,31.911777478867204,68.06337086855466,2.0500000000000003,393.465,130.7,1,1.5109610057321854,25.524451652578136,0
2024-01-02 13:00:00,30.498076211353315,74.4698729810778,2.0500000000000003,440.0,126.24650549598121,0,1.114594118739673,25.392050807568875,0
2024-01-02 14:00:00,30.02132034355964,75.26446609406726,2.0500000000000003,440.0,113.18952027462613,0,1.0508289536353153,25.074213562373092,0
2024-01-02 15:00:00,29.4,76.3,2.0500000000000003,440.0,92.41885630108176,0,0.9715123325314949,24.659999999999997,0
2024-01-02 16:00:00,28.67645713530756,77.50590477448739,2.0500000000000003,440.0,65.34999999999998,0,0.8843302820099761,24.17763809020504,0
2024-01-02 17:00:00,27.9,78.8,2.0500000000000003,440.0,33.82764919489949,0,0.7966911475052911,23.659999999999997,0
2024-01-02 18:00:00,27.123542864692435,80.0940952255126,2.0500000000000003,440.0,1.6006133664855904e-14,0,0.7148734309936025,23.142361909794957,0
2024-01-02 19:00:00,26.4,81.3,2.0500000000000003,440.0,0.0,0,0.6436065832568079,22.659999999999997,0
2024-01-02 20:00:00,25.778679656440357,82.33553390593273,2.0500000000000003,440.0,0.0,0,0.5860560741988947,22.245786437626904,0
2024-01-02 21:00:00,25.301923788646683,83.1301270189222,2.0500000000000003,440.0,0.0,0,0.5440865194949436,21.92794919243112,0
2024-01-02 22:00:00,25.002222521132794,83.62962913144534,2.0500000000000003,440.0,0.0,0,0.518645616517972,21.72814834742186,0
2024-01-02 23:00:00,24.9,83.8,2.0500000000000003,440.0,0.0,0,0.5101311440369511,21.659999999999997,0
2024-01-03 00:00:00,25.402222521132796,83.42962913144534,1.8399999999999999,440.0,0.0,0,0.5376207811625404,22.088148347421864,0
2024-01-03 01:00:00,25.701923788646685,82.93012701892219,1.8399999999999999,440.0,0.0,0,0.5637603357692127,22.287949192431125,0
2024-01-03 02:00:00,24.67867965644036,77.53553390593274,1.8399999999999999,400.0,0.0,1,0.6981173075249925,20.185786437626906,0
2024-01-03 03:00:00,25.3,76.5,1.8399999999999999,400.0,0.0,1,0.7578344838171107,20.6,0
2024-01-03 04:00:00,26.023542864692438,75.2940952255126,1.8399999999999999,400.0,0.0,1,0.8316306005101972,21.082361909794958,0
2024-01-03 05:00:00,26.8,74.0,1.8399999999999999,400.0,0.0,1,0.9161670941305813,21.6,0
2024-01-03 06:00:00,27.576457135307564,72.7059047744874,1.8399999999999999,400.0,0.0,1,1.0065264307659691,22.11763809020504,0
2024-01-03 07:00:00,28.97655298389799,71.16172350805101,1.8399999999999999,398.308617540255,33.82764919489946,1,1.1536040651623711,23.20889768550819,0
2024-01-03 08:00:00,30.22832034355964,69.81096609406727,1.8399999999999999,396.7325,65.34999999999998,1,1.2978112895331297,24.190513562373095,0
2024-01-03 09:00:00,31.246453337374952,68.74568441806699,1.8399999999999999,395.3790571849459,92.41885630108176,1,1.4239505823727043,24.995590220988348,0
2024-01-03 10:00:00,31.961567884359727,68.03847566580839,1.8399999999999999,394.3405239862687,113.18952027462612,1,1.516401386967388,25.569263017521408,0
2024-01-03 11:00:00,32.32493010991963,67.73753494504018,1.8399999999999999,393.68767472520096,126.24650549598121,1,1.5623999876097967,25.872437098927662,0
2024-01-03 12:00:00,32.31177747886721,67.86337086855465,1.8399999999999999,393.465,130.7,1,1.5551524778469372,25.884451652578136,0
2024-01-03 13:00:00,30.898076211353317,74.2698729810778,1.8399999999999999,440.0,126.24650549598121,0,1.1492590421464293,25.752050807568878,0
2024-01-03 14:00:00,30.421320343559643,75.06446609406726,1.8399999999999999,440.0,113.18952027462613,0,1.083869516041887,25.434213562373095,0
2024-01-03 15:00:00,29.8,76.1,1.8399999999999999,440.0,92.41885630108176,0,1.0025171940092439,25.02,0
2024-01-03 16:00:00,29.076457135307564,77.30590477448739,1.8399999999999999,440.0,65.34999999999998,0,0.9130765809428691,24.537638090205043,0
2024-01-03 17:00:00,28.3,78.6,1.8399999999999999,440.0,33.82764919489949,0,0.8231427336911494,24.02,0
2024-01-03 18:00:00,27.523542864692438,79.8940952255126,1.8399999999999999,440.0,1.6006133664855904e-14,0,0.7391583727663988,23.502361909794956,0
2024-01-03 19:00:00,26.8,81.1,1.8399999999999999,440.0,0.0,0,0.6659830030410765,23.02,0
2024-01-03 20:00:00,26.17867965644036,82.13553390593273,1.8399999999999999,440.0,0.0,0,0.606875315483463,22.605786437626904,0
2024-01-03 21:00:00,25.701923788646685,82.93012701892219,1.8399999999999999,440.0,0.0,0,0.5637603357692127,22.287949192431125,0
2024-01-03 22:00:00,25.402222521132796,83.42962913144534,1.8399999999999999,440.0,0.0,0,0.5376207811625404,22.088148347421864,0
2024-01-03 23:00:00,25.3,83.6,1.8399999999999999,440.0,0.0,0,0.5288717248766224,22.02,0
2024-01-04 00:00:00,25.302222521132794,86.72962913144535,1.3,440.0,0.0,0,0.4280031088306231,22.648148347421863,0
2024-01-04 01:00:00,25.601923788646683,86.2301270189222,1.3,440.0,0.0,0,0.45208498573850875,22.847949192431123,0
2024-01-04 02:00:00,24.578679656440357,80.83553390593275,1.3,400.0,0.0,1,0.5920178474302449,20.745786437626908,0
2024-01-04 03:00:00,25.2,79.80000000000001,1.3,400.0,0.0,1,0.6475538730689685,21.160000000000004,0
2024-01-04 04:00:00,25.923542864692436,78.59409522551262,1.3,400.0,0.0,1,0.7163008959438502,21.64236190979496,0
2024-01-04 05:00:00,26.7,77.30000000000001,1.3,400.0,0.0,1,0.7951965460573969,22.160000000000004,0
2024-01-04 06:00:00,27.476457135307562,76.0059047744874,1.3,400.0,0.0,1,0.879676707908887,22.677638090205043,0
2024-01-04 07:00:00,28.77095481349616,74.51452259325193,1.3,398.5726129662596,28.547740674808036,1,1.0074310546439826,23.673859332146545,0
2024-01-04 08:00:00,29.924320343559643,73.21296609406727,1.3,397.2425,55.14999999999999,1,1.131666844628739,24.566913562373095,0
2024-01-04 09:00:00,30.857953770650838,72.18993420142905,1.3,396.1003061017562,77.99387796487619,1,1.2393246648743212,25.295940610936647,0
2024-01-04 10:00:00,31.508229519615675,71.51514484818043,1.3,395.22386989812884,95.52260203742358,1,1.3172043055947347,25.81125848925176,0
2024-01-04 11:00:00,31.830832372793683,71.23458381360317,1.3,394.6729190680158,106.54161863968423,1,1.3547102795527426,26.077749135514317,0
2024-01-04 12:00:00,31.803777478867204,71.36737086855467,1.3,394.485,110.3,1,1.3463938586689501,26.077251652578138,0
2024-01-04 13:00:00,30.798076211353315,77.56987298107781,1.3,440.0,106.54161863968423,0,0.9961676822220249,26.312050807568877,0
2024-01-04 14:00:00,30.32132034355964,78.36446609406727,1.3,440.0,95.52260203742358,0,0.9350650783487855,25.994213562373094,0
2024-01-04 15:00:00,29.7,79.4,1.3,440.0,77.99387796487619,0,0.859143022509818,25.58,0
2024-01-04 16:00:00,28.976457135307562,80.6059047744874,1.3,440.0,55.14999999999999,0,0.7758086081106481,25.09763809020504,0
2024-01-04 17:00:00,28.2,81.9,1.3,440.0,28.547740674808068,0,0.692175135267783,24.580000000000002,0
2024-01-04 18:00:00,27.423542864692436,83.19409522551261,1.3,440.0,1.3507854194595306e-14,0,0.6142384471867239,24.06236190979496,0
2024-01-04 19:00:00,26.7,84.4,1.3,440.0,0.0,0,0.5464786836341582,23.580000000000002,0
2024-01-04 20:00:00,26.078679656440357,85.43553390593274,1.3,440.0,0.0,0,0.4918574245753704,23.165786437626906,0
2024-01-04 21:00:00,25.601923788646683,86.2301270189222,1.3,440.0,0.0,0,0.45208498573850875,22.847949192431123,0
2024-01-04 22:00:00,25.302222521132794,86.72962913144535,1.3,440.0,0.0,0,0.4280031088306231,22.648148347421863,1
2024-01-04 23:00:00,25.2,86.9,1.3,440.0,0.0,0,0.4199483038219549,22.580000000000002,1
2024-01-05 00:00:00,24.902222521132796,90.92962913144534,1.3,440.0,0.0,0,0.28565998317513097,23.088148347421864,1
2024-01-05 01:00:00,25.201923788646685,90.43012701892219,1.3,440.0,0.0,0,0.3068176925398092,23.287949192431125,1
2024-01-05 02:00:00,24.17867965644036,85.03553390593274,1.3,400.0,0.0,1,0.45133866812863577,21.185786437626906,1
2024-01-05 03:00:00,24.8,84.0,1.3,400.0,0.0,1,0.5008376350900847,21.6,0
2024-01-05 04:00:00,25.523542864692438,82.7940952255126,1.3,400.0,0.0,1,0.5622749158228539,22.082361909794958,0
2024-01-05 05:00:00,26.3,81.5,1.3,400.0,0.0,1,0.6329802135537705,22.6,0
2024-01-05 06:00:00,27.076457135307564,80.2059047744874,1.3,400.0,0.0,1,0.7088985790644458,23.11763809020504,0
2024-01-05 07:00:00,28.20220479608932,78.79889760195535,1.3,398.9944880097767,20.110239804465863,1,0.810870557487541,23.96198431648039,0
2024-01-05 08:00:00,29.198320343559644,77.57596609406727,1.3,398.0575,38.849999999999994,1,0.9085804594044364,24.713513562373098,0
2024-01-05 09:00:00,29.996920149317212,76.62045101209586,1.3,397.25289015509026,54.94219689819475,1,0.9918342456865279,25.321010351736383,0
2024-01-05 10:00:00,30.543580956348222,75.99746912981415,1.3,396.63549130629747,67.29017387405088,1,1.0506303309808502,25.74307478231105,0
2024-01-05 11:00:00,30.801048734053214,75.7494756329734,1.3,396.247378164867,75.05243670266061,1,1.0771977906925407,25.950943860647897,0
2024-01-05 12:00:00,30.751777478867204,75.89337086855465,1.3,396.115,77.7,1,1.067801560463539,25.930451652578135,0
2024-01-05 13:00:00,30.398076211353317,81.7698729810778,1.3,440.0,75.05243670266061,0,0.7913539616554846,26.752050807568875,0
2024-01-05 14:00:00,29.921320343559643,82.56446609406726,1.3,440.0,67.2901738740509,0,0.7364689508045794,26.434213562373095,0
2024-01-05 15:00:00,29.3,83.6,1.3,440.0,54.94219689819475,0,0.6684064697448013,26.02,0
2024-01-05 16:00:00,28.576457135307564,84.80590477448739,1.3,440.0,38.849999999999994,0,0.5938872426678974,25.537638090205043,0
2024-01-05 17:00:00,27.8,86.1,1.3,440.0,20.110239804465884,0,0.5193227567652516,25.02,0
2024-01-05 18:00:00,27.023542864692438,87.3940952255126,1.3,440.0,9.515505629374935e-15,0,0.45006453002433133,24.502361909794956,0
2024-01-05 19:00:00,26.3,88.6,1.3,440.0,0.0,0,0.3900526721358375,24.02,1
2024-01-05 20:00:00,25.67867965644036,89.63553390593273,1.3,440.0,0.0,0,0.34183223561794884,23.605786437626904,1
2024-01-05 21:00:00,25.201923788646685,90.43012701892219,1.3,440.0,0.0,0,0.3068176925398092,23.287949192431125,1
2024-01-05 22:00:00,24.902222521132796,90.92962913144534,1.3,440.0,0.0,0,0.28565998317513097,23.088148347421864,1
2024-01-05 23:00:00,24.8,91.1,1.3,440.0,0.0,0,0.27859093451885997,23.02,1
2024-01-06 00:00:00,25.002222521132794,88.32962913144534,1.4800000000000002,440.0,0.0,0,0.3697403524156879,22.668148347421862,1
2024-01-06 01:00:00,25.301923788646683,87.8301270189222,1.4800000000000002,440.0,0.0,0,0.39250229331288855,22.867949192431123,1
2024-01-06 02:00:00,24.278679656440357,82.43553390593274,1.4800000000000002,400.0,0.0,1,0.5329401503162301,20.765786437626904,0
2024-01-06 03:00:00,24.9,81.4,1.4800000000000002,400.0,0.0,1,0.585706128338721,21.18,0
2024-01-06 04:00:00,25.623542864692435,80.19409522551261,1.4800000000000002,400.0,0.0,1,0.6510907031050399,21.662361909794956,0
2024-01-06 05:00:00,26.4,78.9,1.4800000000000002,400.0,0.0,1,0.7262084976854886,22.18,0
2024-01-06 06:00:00,27.17645713530756,77.6059047744874,1.4800000000000002,400.0,0.0,1,0.8067285397742632,22.69763809020504,0
2024-01-06 07:00:00,28.532036108140353,76.08398194592982,1.4800000000000002,398.41990972964913,31.601805407017782,1,0.9323938975914015,23.74883249732632,0
2024-01-06 08:00:00,29.74232034355964,74.75396609406727,1.4800000000000002,396.9475,61.04999999999999,1,1.055474675222949,24.693113562373092,0
2024-01-06 09:00:00,30.724830971010864,73.70649560124903,1.4800000000000002,395.68311310085613,86.33773798287746,1,1.162880233224759,25.46613009126067,0
2024-01-06 10:00:00,31.412611514908804,73.01295385053386,1.4800000000000002,394.712914909896,105.74170180207994,1,1.241190473763635,26.015202285015576,0
2024-01-06 11:00:00,31.758790867797902,72.72060456610106,1.4800000000000002,394.1030228305052,117.93954338989523,1,1.2794985537629016,26.302911781018114,0
2024-01-06 12:00:00,31.739777478867204,72.84937086855466,1.4800000000000002,393.895,122.1,1,1.2720889138449056,26.309651652578136,0
2024-01-06 13:00:00,30.498076211353315,79.1698729810778,1.4800000000000002,440.0,117.93954338989523,0,0.9094015494197563,26.332050807568876,0
2024-01-06 14:00:00,30.02132034355964,79.96446609406726,1.4800000000000002,440.0,105.74170180207996,0,0.8511608930683505,26.014213562373094,0
2024-01-06 15:00:00,29.4,81.0,1.4800000000000002,440.0,86.33773798287746,0,0.7788495492868526,25.599999999999998,0
2024-01-06 16:00:00,28.67645713530756,82.2059047744874,1.4800000000000002,440.0,61.04999999999999,0,0.6995550206012493,25.11763809020504,0
2024-01-06 17:00:00,27.9,83.5,1.4800000000000002,440.0,31.601805407017814,0,0.620066223294212,24.599999999999998,0
2024-01-06 18:00:00,27.123542864692435,84.7940952255126,1.4800000000000002,440.0,1.495293741758918e-14,0,0.5460840610185089,24.082361909794958,0
2024-01-06 19:00:00,26.4,86.0,1.4800000000000002,440.0,0.0,0,0.48184450083397357,23.599999999999998,0
2024-01-06 20:00:00,25.778679656440357,87.03553390593274,1.4800000000000002,440.0,0.0,0,0.4301236200807419,23.185786437626906,0
2024-01-06 21:00:00,25.301923788646683,87.8301270189222,1.4800000000000002,440.0,0.0,0,0.39250229331288855,22.867949192431123,1
2024-01-06 22:00:00,25.002222521132794,88.32962913144534,1.4800000000000002,440.0,0.0,0,0.3697403524156879,22.668148347421862,1
2024-01-06 23:00:00,24.9,88.5,1.4800000000000002,440.0,0.0,0,0.3621301331126503,22.599999999999998,1
2024-01-07 00:00:00,23.402222521132796,94.32962913144534,1.8399999999999999,440.0,0.0,0,0.16322253386700813,22.268148347421864,1
2024-01-07 01:00:00,23.701923788646685,93.8301270189222,1.8399999999999999,440.0,0.0,0,0.18083568032645214,22.467949192431124,1
2024-01-07 02:00:00,22.67867965644036,88.43553390593274,1.8399999999999999,400.0,0.0,1,0.31863547428576977,20.36578643762691,1
2024-01-07 03:00:00,23.3,87.4,1.8399999999999999,400.0,0.0,1,0.36046346234064686,20.78,1
2024-01-07 04:00:00,24.023542864692438,86.19409522551261,1.8399999999999999,400.0,0.0,1,0.4125392974594133,21.26236190979496,1
2024-01-07 05:00:00,24.8,84.9,1.8399999999999999,400.0,0.0,1,0.47266551811626734,21.78,0
2024-01-07 06:00:00,25.576457135307564,83.6059047744874,1.8399999999999999,400.0,0.0,1,0.5374298181485777,22.297638090205044,0
2024-01-07 07:00:00,26.886483956202312,82.10675802189886,1.8399999999999999,398.53379010949425,29.3241978101156,1,0.6337186750730806,23.307835560582085,0
2024-01-07 08:00:00,28.05432034355964,80.79796609406726,1.8399999999999999,397.1675,56.64999999999999,1,0.7281223411197759,24.213913562373094,0
2024-01-07 09:00:00,29.000380177522032,79.76872099799346,1.8399999999999999,395.9942400845782,80.11519830843584,1,0.8104176160172565,24.954124377120724,0
2024-01-07 10:00:00,29.660191043842744,79.08916408606689,1.8399999999999999,395.09396608756117,98.1206782487769,1,0.8701129169956117,25.478023861056123,0
2024-01-07 11:00:00,29.98878792237103,78.80560603881449,1.8399999999999999,394.5280301940724,109.43939611855144,1,0.8987137519654409,25.74990913013393,0
2024-01-07 12:00:00,29.963777478867208,78.93737086855467,1.8399999999999999,394.335,113.3,1,0.8918459421906073,25.75125165257814,0
2024-01-07 13:00:00,28.898076211353317,85.1698729810778,1.8399999999999999,440.0,109.43939611855144,0,0.5905570269706297,25.932050807568878,0
2024-01-07 14:00:00,28.421320343559643,85.96446609406726,1.8399999999999999,440.0,98.1206782487769,0,0.5436881092762791,25.614213562373095,0
2024-01-07 15:00:00,27.8,87.0,1.8399999999999999,440.0,80.11519830843584,0,0.48569754229843687,25.2,1
2024-01-07 16:00:00,27.076457135307564,88.2059047744874,1.8399999999999999,440.0,56.64999999999999,0,0.42238946774088415,24.717638090205043,1
2024-01-07 17:00:00,26.3,89.5,1.8399999999999999,440.0,29.32419781011563,0,0.3592590401251128,24.2,1
2024-01-07 18:00:00,25.523542864692438,90.7940952255126,1.8399999999999999,440.0,1.3875248234339512e-14,0,0.30084144949025626,23.68236190979496,1
2024-01-07 19:00:00,24.8,92.0,1.8399999999999999,440.0,0.0,0,0.25041881754504214,23.2,1
2024-01-07 20:00:00,24.17867965644036,93.03553390593274,1.8399999999999999,440.0,0.0,0,0.210053123938017,22.785786437626907,1
2024-01-07 21:00:00,23.701923788646685,93.8301270189222,1.8399999999999999,440.0,0.0,0,0.18083568032645214,22.467949192431124,1
2024-01-07 22:00:00,23.402222521132796,94.32962913144534,1.8399999999999999,440.0,0.0,0,0.16322253386700813,22.268148347421864,1
2024-01-07 23:00:00,23.3,94.5,1.8399999999999999,440.0,0.0,0,0.15734516213282213,22.2,1
2024-01-08 00:00:00,25.202222521132796,90.42962913144534,2.23,440.0,0.0,0,0.30683910667938585,23.288148347421863,1
2024-01-08 01:00:00,25.501923788646685,89.93012701892219,2.23,440.0,0.0,0,0.32865338164957425,23.487949192431124,1
2024-01-08 02:00:00,24.47867965644036,84.53553390593274,2.23,400.0,0.0,1,0.4748722533479741,21.38578643762691,0
2024-01-08 03:00:00,25.1,83.5,2.23,400.0,0.0,1,0.525804800763829,21.8,0
2024-01-08 04:00:00,25.82354286469244,82.2940952255126,2.23,400.0,0.0,1,0.588993205542331,22.28236190979496,0
2024-01-08 05:00:00,26.6,81.0,2.23,400.0,0.0,1,0.66167934937664,22.8,0
2024-01-08 06:00:00,27.376457135307565,79.7059047744874,2.23,400.0,0.0,1,0.7396882577170527,23.317638090205044,0
2024-01-08 07:00:00,28.633167232911195,78.23341638354441,2.23,398.66708191772204,26.658361645559637,1,0.8535853298789595,24.279850509620076,0
2024-01-08 08:00:00,29.751320343559644,76.94946609406726,2.23,397.425,51.49999999999999,1,0.9641847587649104,25.141213562373096,0
2024-01-08 09:00:00,30.654716180597607,75.94155299645566,2.23,396.35840007688927,72.8319984622144,1,1.0597819399253732,25.84302677988874,0
2024-01-08 10:00:00,31.28178981066315,75.27836470265669,2.23,395.5399691705101,89.20061658979718,1,1.128584522251948,26.337462751194487,0
2024-01-08 11:00:00,31.589807202155484,75.00509639892226,2.23,395.0254819946113,99.49036010777404,1,1.161179489571715,26.590826481939935,0
2024-01-08 12:00:00,31.557777478867205,75.14037086855465,2.23,394.85,103.0,1,1.1528000396935747,26.585851652578135,0
2024-01-08 13:00:00,30.698076211353317,81.2698729810778,2.23,440.0,99.49036010777404,0,0.8271119711430157,26.952050807568877,0
2024-01-08 14:00:00,30.221320343559643,82.06446609406726,2.23,440.0,89.20061658979719,0,0.7707305321376845,26.634213562373095,0
2024-01-08 15:00:00,29.6,83.1,2.23,440.0,72.8319984622144,0,0.7007891988702895,26.22,0
2024-01-08 16:00:00,28.876457135307565,84.30590477448739,2.23,440.0,51.49999999999999,0,0.6241805157609468,25.737638090205042,0
2024-01-08 17:00:00,28.1,85.6,2.23,440.0,26.658361645559665,0,0.5474873051168423,25.22,0
2024-01-08 18:00:00,27.32354286469244,86.8940952255126,2.23,440.0,1.2613862031217738e-14,0,0.4762131753609484,24.70236190979496,0
2024-01-08 19:00:00,26.6,88.1,2.23,440.0,0.0,0,0.4144202240832642,24.22,1
2024-01-08 20:00:00,25.97867965644036,89.13553390593273,2.23,440.0,0.0,0,0.36474246931611676,23.805786437626907,1
2024-01-08 21:00:00,25.501923788646685,89.93012701892219,2.23,440.0,0.0,0,0.32865338164957425,23.487949192431124,1
2024-01-08 22:00:00,25.202222521132796,90.42962913144534,2.23,440.0,0.0,0,0.30683910667938585,23.288148347421863,1
2024-01-08 23:00:00,25.1,90.6,2.23,440.0,0.0,0,0.2995494016472726,23.22,1
2024-01-09 00:00:00,23.902222521132796,98.82962913144534,1.8399999999999999,440.0,0.0,0,0.03471846898019093,23.668148347421866,1
2024-01-09 01:00:00,24.201923788646685,98.3301270189222,1.8399999999999999,440.0,0.0,0,0.050434739696950004,23.867949192431123,1
2024-01-09 02:00:00,23.17867965644036,92.93553390593274,1.8399999999999999,400.0,0.0,1,0.2006268554703836,21.765786437626907,1
2024-01-09 03:00:00,23.8,91.9,1.8399999999999999,400.0,0.0,1,0.2388110287067886,22.180000000000003,1
2024-01-09 04:00:00,24.523542864692438,90.69409522551261,1.8399999999999999,400.0,0.0,1,0.28652693680425134,22.66236190979496,1
2024-01-09 05:00:00,25.3,89.4,1.8399999999999999,400.0,0.0,1,0.3418317246153775,23.180000000000003,1
2024-01-09 06:00:00,26.076457135307564,88.1059047744874,1.8399999999999999,400.0,0.0,1,0.4016234376592345,23.697638090205043,1
2024-01-09 07:00:00,27.084700949612774,86.75764952519361,1.8399999999999999,399.28824762596804,14.235047480638642,1,0.4744860443650487,24.436230854651498,1
2024-01-09 08:00:00,27.971320343559643,85.58946609406726,1.8399999999999999,398.625,27.499999999999996,1,0.5437992014418844,25.089213562373097,1
2024-01-09 09:00:00,28.675893670658517,84.68096425142521,1.8399999999999999,398.055456351737,38.890872965260115,1,0.6022311578495452,25.61208652094356,0
2024-01-09 10:00:00,29.150405423030087,84.09405689647322,1.8399999999999999,397.6184301395928,47.63139720814412,1,0.6426997035838915,25.96921680232473,0
2024-01-09 11:00:00,29.362518408917975,83.86874079554102,1.8399999999999999,397.34370397770505,53.12592044589876,1,0.6598272263075868,26.136266568026176,0
2024-01-09 12:00:00,29.297777478867207,84.02037086855466,1.8399999999999999,397.25,55.0,1,0.6511901722779174,26.10185165257814,0
2024-01-09 13:00:00,29.398076211353317,89.6698729810778,1.8399999999999999,440.0,53.12592044589876,0,0.4234064752516469,27.332050807568876,0
2024-01-09 14:00:00,28.921320343559643,90.46446609406726,1.8399999999999999,440.0,47.63139720814413,0,0.3802294515122213,27.014213562373094,0
2024-01-09 15:00:00,28.3,91.5,1.8399999999999999,440.0,38.890872965260115,0,0.32694921665302656,26.6,1
2024-01-09 16:00:00,27.576457135307564,92.7059047744874,1.8399999999999999,440.0,27.499999999999996,0,0.26898490579529444,26.11763809020504,1
2024-01-09 17:00:00,26.8,94.0,1.8399999999999999,440.0,14.235047480638656,0,0.21142317556859602,25.6,1
2024-01-09 18:00:00,26.023542864692438,95.2940952255126,1.8399999999999999,440.0,6.735557395310443e-15,0,0.15840643964563927,25.082361909794958,1
2024-01-09 19:00:00,25.3,96.5,1.8399999999999999,440.0,0.0,0,0.11286896567488913,24.6,1
